fid,ID,type,number,suffix,nameStreet,irisCode,typ_loc,source
"334",Address4888044266184656,Address,"58",,Rue Oberkampf,"75111",entrance,ign
"335",Address2688044266110229,Address,"56",,Rue Oberkampf,"75111",parcel,dgfip
"336",Address3088044265419527,Address,"104",C,Rue Oberkampf,"75111",entrance,ign
"337",Address2088044265171684,Address,"10",,Rue Oberkampf,"75111",parcel,dgfip
"338",Address7788044263188245,Address,"128",,Rue Oberkampf,"75111",entrance,ign
"339",Address188044262759333,Address,"121",,Rue Oberkampf,"75111",entrance,ign
"340",Address3788044262089749,Address,"185",,Rue de Charonne,"75111",parcel,dgfip
"341",Address3388044261098534,Address,"165",,Rue de Charonne,"75111",entrance,ign
"342",Address6388044260700494,Address,"159",,Rue de Charonne,"75111",entrance,ign
"343",Address5688044260518430,Address,"155",,Rue de Charonne,"75111",parcel,dgfip
"344",Address2288044259770143,Address,"142",,Rue de Charonne,"75111",entrance,ign
"345",Address4388044259469971,Address,"137",BIS,Rue de Charonne,"75111",entrance,ign
"346",Address5988044259399339,Address,"137",,Rue de Charonne,"75111",parcel,dgfip
"347",Address188044259258715,Address,"54",,Rue de Charonne,"75111",parcel,dgfip
"348",Address4488044258506027,Address,"35",,Rue de Charonne,"75111",parcel,dgfip
"349",Address2788044253588700,Address,"37",,MET COURONNES,"75111",parcel,dgfip
"350",Address1188044252312414,Address,"20",,RUE DES 3 BORNES,"75111",entrance,ign
"351",Address9388044251562249,Address,"7",,IMPASSE DE MONT LOUIS,"75111",entrance,ign
"352",Address9788044248619786,Address,"209",,RUE DU FAUBOURG SAINT ANTOINE,"75111",parcel,dgfip
"353",Address5088044242045037,Address,"11",,PASSAGE SAINT SABIN,"75111",entrance,ign
"354",Address6188044241624387,Address,"7",,PASSAGE DU BUREAU,"75111",entrance,ign
"355",Address6588044240844725,Address,"46",,PASSAGE DU BUREAU,"75111",parcel,dgfip
"356",Address5988044240565676,Address,"28",,PASSAGE DU BUREAU,"75111",parcel,dgfip
"357",Address5688044420216497,Address,"91",BIS,Rue Jean-pierre Timbaud,"75111",entrance,ign
"358",Address4488044420140706,Address,"90",,Rue Jean-pierre Timbaud,"75111",parcel,dgfip
"359",Address8088044410782382,Address,"16",,Boulevard du Temple,"75111",entrance,ign
"360",Address2488044410041111,Address,"11",,Rue Neuve des Boulets,"75111",entrance,ign
"361",Address6088044409763767,Address,"24",,Rue Lacharrière,"75111",parcel,dgfip
"362",Address4188044409603581,Address,"18",,Rue Lacharrière,"75111",entrance,ign
"363",Address6988044409338957,Address,"12",BIS,Avenue Jean Aicard,"75111",entrance,ign
"364",Address9288044407553723,Address,"69",,Boulevard de Belleville,"75111",entrance,ign
"365",Address5188044404265600,Address,"2",,Rue Gonnet,"75111",parcel,dgfip
"366",Address188044404120963,Address,"7",,Rue Gonnet,"75111",entrance,ign
"367",Address7788044402438578,Address,"21",,Passage Gustave Lepeu,"75111",entrance,ign
"368",Address1088044397259485,Address,"90",,Rue du Chemin Vert,"75111",entrance,ign
"369",Address1888044393516723,Address,"7",,Rue Morand,"75111",parcel,dgfip
"370",Address8488044393375974,Address,"27",,Rue Morand,"75111",parcel,dgfip
"371",Address188044392923630,Address,"7",,Impasse Delépine,"75111",entrance,ign
"372",Address3988044391594453,Address,"131",,Boulevard de Charonne,"75111",entrance,ign
"373",Address088044391419441,Address,"113",,Boulevard de Charonne,"75111",entrance,ign
"374",Address1988044390927133,Address,"34",,Passage Charles Dallery,"75111",entrance,ign
"375",Address7788044388822073,Address,"11",,Rue Chevreul,"75111",parcel,dgfip
"376",Address2388044386650907,Address,"14",,Rue Moret,"75111",entrance,ign
"377",Address5488044386574600,Address,"11",,Rue Moret,"75111",parcel,dgfip
"378",Address1788044386535228,Address,"1",,Rue Moret,"75111",parcel,dgfip
"379",Address388044383269197,Address,"16",,Rue Pelée,"75111",entrance,ign
"380",Address1688044377094263,Address,"2",,Rue Pasteur,"75111",entrance,ign
"381",Address5388044376764769,Address,"9",,Rue Jules Verne,"75111",entrance,ign
"382",Address8788044372949806,Address,"6",,Rue des Bluets,"75111",parcel,dgfip
"383",Address9388044372812654,Address,"3",BIS,Passage de l'Asile,"75111",parcel,dgfip
"384",Address5088044371421503,Address,"36",,Rue Servan,"75111",parcel,dgfip
"385",Address6388044370392560,Address,"10",,Rue des Goncourt,"75111",parcel,dgfip
"386",Address3188044369844425,Address,"13",,Cité de l'Ameublement,"75111",parcel,dgfip
"387",Address1888044359802002,Address,"3",,Cité Souzy,"75111",entrance,ign
"388",Address2888044358192610,Address,"2",,Passage Rauch,"75111",entrance,ign
"389",Address6188044356609541,Address,"42",,Avenue Philippe-auguste,"75111",entrance,ign
"390",Address1088044356086945,Address,"24",,Avenue Philippe-auguste,"75111",parcel,dgfip
"391",Address5088044354608581,Address,"114",,Avenue Philippe-auguste,"75111",parcel,dgfip
"392",Address888044354118962,Address,"20",,Rue Guillaume Bertrand,"75111",entrance,ign
"393",Address3688044354041384,Address,"14",,Rue Guillaume Bertrand,"75111",entrance,ign
"394",Address1388044350989678,Address,"2",,Rue du Général Renault,"75111",entrance,ign
"395",Address6088044350502335,Address,"5",,Rue Dranem,"75111",entrance,ign
"396",Address9788044349425379,Address,"99",,Rue de la Folie-méricourt,"75111",parcel,dgfip
"397",Address5888044347501685,Address,"3",,Rue Jules Vallés,"75111",parcel,dgfip
"398",Address8188044345989301,Address,"26",,Rue des Boulets,"75111",parcel,dgfip
"399",Address4588044344655517,Address,"10",,Rue Rampon,"75111",entrance,ign
"400",Address6288044341736990,Address,"11",,Impasse Truillot,"75111",parcel,dgfip
"401",Address6188044340910972,Address,"24",,Rue Bréguet,"75111",entrance,ign
"402",Address9588044340769580,Address,"20",,Rue Bréguet,"75111",entrance,ign
"403",Address7788044339205015,Address,"15",,Cité Voltaire,"75111",entrance,ign
"404",Address088044337812660,Address,"9",,Allée Verte,"75111",entrance,ign
"405",Address8588044337293605,Address,"25",,Rue Basfroi,"75111",parcel,dgfip
"406",Address6188044336470046,Address,"49",,Rue Basfroi,"75111",entrance,ign
"407",Address3388044335071076,Address,"5",,Rue de la Main d'Or,"75111",parcel,dgfip
"408",Address3088044334707880,Address,"14",,Rue Ternaux,"75111",entrance,ign
"409",Address8488044332403639,Address,"1",,Rue Deguerry,"75111",entrance,ign
"410",Address8688044329989049,Address,"10",,Rue Daval,"75111",entrance,ign
"411",Address6188044329923380,Address,"7",,Rue Crespin du Gast,"75111",entrance,ign
"412",Address7488044329692437,Address,"15",,Rue Crespin du Gast,"75111",entrance,ign
"413",Address9788044329350050,Address,"3",,Impasse Charles Petit,"75111",entrance,ign
"414",Address8788044328758568,Address,"56",,Boulevard Beaumarchais,"75111",parcel,dgfip
"415",Address7488044328573827,Address,"42",,Boulevard Beaumarchais,"75111",entrance,ign
"416",Address3388044328133798,Address,"16",,Boulevard Beaumarchais,"75111",entrance,ign
"417",Address6888044326857591,Address,"96",,Rue Saint-maur,"75111",parcel,dgfip
"418",Address7288044322264223,Address,"127",,Boulevard de Ménilmontant,"75111",parcel,dgfip
"419",Address8788044321603287,Address,"61",,Boulevard de Ménilmontant,"75111",parcel,dgfip
"420",Address4688044320890884,Address,"25",,Rue du Moulin Joly,"75111",entrance,ign
"421",Address4088044317277697,Address,"11",,Rue Rochebrune,"75111",entrance,ign
"422",Address5488044315566296,Address,"24",,Rue de l'Orillon,"75111",parcel,dgfip
"423",Address5788044313827672,Address,"31",BIS,Rue de Montreuil,"75111",parcel,dgfip
"424",Address4488044313237997,Address,"19",,Rue de Montreuil,"75111",entrance,ign
"425",Address788044313110551,Address,"16",,Rue de Montreuil,"75111",entrance,ign
"426",Address1588044311336080,Address,"17",,Rue de Mont Louis,"75111",entrance,ign
"427",Address2588044308391736,Address,"8",,Boulevard Voltaire,"75111",parcel,dgfip
"428",Address988044308213840,Address,"102",,Boulevard Voltaire,"75111",parcel,dgfip
"429",Address9588044307281118,Address,"258",,Boulevard Voltaire,"75111",entrance,ign
"430",Address6188044306862327,Address,"252",,Boulevard Voltaire,"75111",entrance,ign
"431",Address888044306429165,Address,"6",,Boulevard Voltaire,"75111",entrance,ign
"432",Address2288044305227171,Address,"233",,Boulevard Voltaire,"75111",parcel,dgfip
"433",Address4388044304513922,Address,"38",BIS,Boulevard Voltaire,"75111",entrance,ign
"434",Address3888044303048483,Address,"130",,Boulevard Voltaire,"75111",entrance,ign
"435",Address1688044302905428,Address,"128",A,Boulevard Voltaire,"75111",entrance,ign
"436",Address288044302251401,Address,"8",,Rue du Morvan,"75111",entrance,ign
"437",Address2088044300863688,Address,"6",,Cité de Phalsbourg,"75111",entrance,ign
"438",Address2088044300672941,Address,"18",,Cité de Phalsbourg,"75111",parcel,dgfip
"439",Address6988044300134315,Address,"5",,Rue de la Forge Royale,"75111",parcel,dgfip
"440",Address2388044299092441,Address,"3",,Cité Durmar,"75111",entrance,ign
"441",Address9888044298907584,Address,"16",,Rue Sedaine,"75111",parcel,dgfip
"442",Address1088044297681891,Address,"57",,Rue Sedaine,"75111",entrance,ign
"443",Address1388044297400941,Address,"49",BIS,Rue Sedaine,"75111",entrance,ign
"444",Address3788044296883615,Address,"32",,Rue Sedaine,"75111",entrance,ign
"445",Address5488044296584139,Address,"19",,Rue Sedaine,"75111",entrance,ign
"446",Address5688044294411434,Address,"4",,Passage Alexandrine,"75111",entrance,ign
"447",Address188044293673890,Address,"18",,Impasse Saint-sébastien,"75111",parcel,dgfip
"448",Address8688044292988994,Address,"19",,Rue Keller,"75111",parcel,dgfip
"449",Address5588044292894940,Address,"16",,Rue Keller,"75111",parcel,dgfip
"450",Address8488044292239333,Address,"4",,Villa du Clos de Malevart,"75111",entrance,ign
"451",Address5988044291643160,Address,"27",,Rue Trousseau,"75111",parcel,dgfip
"452",Address9088044288063904,Address,"35",,Rue de la Roquette,"75111",parcel,dgfip
"453",Address4388044287049991,Address,"200",,Rue de la Roquette,"75111",parcel,dgfip
"454",Address4688044284074287,Address,"55",,Rue Amelot,"75111",entrance,ign
"455",Address8388044283547279,Address,"44",,Rue Amelot,"75111",entrance,ign
"456",Address2588044280097460,Address,"2",,Rue Alexandre Dumas,"75111",parcel,dgfip
"457",Address2088044278816341,Address,"82",,Avenue de la République,"75111",entrance,ign
"458",Address4288044276615930,Address,"14",,Avenue de la République,"75111",entrance,ign
"459",Address4288044276575687,Address,"130",,Avenue de la République,"75111",entrance,ign
"460",Address788044274029709,Address,"109",,Boulevard Richard Lenoir,"75111",parcel,dgfip
"461",Address7688044273613564,Address,"103",,Boulevard Richard Lenoir,"75111",entrance,ign
"462",Address9188044273333592,Address,"54",,Boulevard Richard Lenoir,"75111",entrance,ign
"463",Address3588044272722958,Address,"35",,Boulevard Richard Lenoir,"75111",parcel,dgfip
"464",Address1188044271521116,Address,"84",,Boulevard Richard Lenoir,"75111",parcel,dgfip
"465",Address7088044269303807,Address,"55",,Rue Popincourt,"75111",entrance,ign
"466",Address5288044268553504,Address,"46",,Rue Pétion,"75111",entrance,ign
"467",Address3888044268113547,Address,"3",,Rue Pétion,"75111",entrance,ign
"468",Address4688044267524445,Address,"8",,Rue Alphonse Baudin,"75111",entrance,ign
"469",Address388044265603118,Address,"47",A,Rue Oberkampf,"75111",entrance,ign
"470",Address7488044262830171,Address,"121",P,Rue Oberkampf,"75111",entrance,ign
"471",Address3888044261371567,Address,"90",,Rue de Charonne,"75111",parcel,dgfip
"472",Address3088044259686184,Address,"6",,Rue de Charonne,"75111",entrance,ign
"473",Address8988044258706707,Address,"125",,Rue de Charonne,"75111",parcel,dgfip
"474",Address7188044258018367,Address,"111",,Rue de Charonne,"75111",entrance,ign
"475",Address9088044256006216,Address,"5",,IMPASSE CARRIERE MAINGUET,"75111",entrance,ign
"476",Address2788044255229530,Address,"8",,CITE DES 3 BORNES,"75111",parcel,dgfip
"477",Address9888044255215621,Address,"8",,CITE DES 3 BORNES,"75111",entrance,ign
"478",Address1288044253044961,Address,"43",,RUE DES 3 BORNES,"75111",entrance,ign
"479",Address6588044250216901,Address,"9",,RUE FRANCOIS DE NEUFCHATEAU,"75111",entrance,ign
"480",Address6188044248728352,Address,"21",,RUE DU FAUBOURG SAINT ANTOINE,"75111",parcel,dgfip
"481",Address9888044246313655,Address,"171",,RUE DU FAUBOURG SAINT ANTOINE,"75111",entrance,ign
"482",Address2888044245961346,Address,"31",,RUE DU FAUBOURG SAINT ANTOINE,"75111",entrance,ign
"483",Address3088044244009586,Address,"117",,RUE DU FAUBOURG SAINT ANTOINE,"75111",parcel,dgfip
"484",Address8388044243568857,Address,"109",,RUE DU FAUBOURG SAINT ANTOINE,"75111",entrance,ign
"485",Address8388044241990455,Address,"8",,IMPASSE DES 3 SOEURS,"75111",entrance,ign
"486",Address4188044419381211,Address,"71",TER,Rue Jean-pierre Timbaud,"75111",entrance,ign
"487",Address3688044415527603,Address,"135",,Avenue Parmentier,"75111",parcel,dgfip
"488",Address6988044415489784,Address,"134",,Avenue Parmentier,"75111",entrance,ign
"489",Address9588044414614314,Address,"12",,Avenue Parmentier,"75111",entrance,ign
"490",Address8288044411419085,Address,"11",,Avenue de Bouvines,"75111",entrance,ign
"491",Address5388044410475086,Address,"29",,Rue Neuve des Boulets,"75111",entrance,ign
"492",Address7288044408231363,Address,"9",,Cité Popincourt,"75111",parcel,dgfip
"493",Address4588044408181250,Address,"6",,Cité Popincourt,"75111",parcel,dgfip
"494",Address1788044407935733,Address,"18",,Cité Popincourt,"75111",entrance,ign
"495",Address3088044406100524,Address,"43",,Rue Richard Lenoir,"75111",parcel,dgfip
"496",Address5388044404043165,Address,"8",,Passage du Cheval Blanc,"75111",entrance,ign
"497",Address7588044403912750,Address,"18",,Passage du Cheval Blanc,"75111",entrance,ign
"498",Address5688044403847158,Address,"13",,Passage du Cheval Blanc,"75111",parcel,dgfip
"499",Address3588044400279179,Address,"150",,Avenue Ledru Rollin,"75111",parcel,dgfip
"500",Address9488044400104381,Address,"142",,Avenue Ledru Rollin,"75111",entrance,ign
"501",Address088044396876707,Address,"132",,Rue du Chemin Vert,"75111",parcel,dgfip
"502",Address8388044396813808,Address,"80",,Rue du Chemin Vert,"75111",parcel,dgfip
"503",Address4788044396009117,Address,"120",,Rue du Chemin Vert,"75111",parcel,dgfip
"504",Address9388044395970312,Address,"12",BIS,Rue du Chemin Vert,"75111",entrance,ign
"505",Address7988044395908433,Address,"62",,Rue du Chemin Vert,"75111",entrance,ign
"506",Address2688044395845183,Address,"61",,Rue du Chemin Vert,"75111",parcel,dgfip
"507",Address7388044394309498,Address,"20",,Rue Saint-sabin,"75111",parcel,dgfip
"508",Address688044392597471,Address,"75",,Boulevard de Charonne,"75111",entrance,ign
"509",Address6488044391255223,Address,"101",,Boulevard de Charonne,"75111",entrance,ign
"510",Address2388044390812078,Address,"27",,Passage Charles Dallery,"75111",entrance,ign
"511",Address2188044387132264,Address,"32",BIS,Rue Moret,"75111",entrance,ign
"512",Address988044385940547,Address,"8",,Rue Léon Frot,"75111",parcel,dgfip
"513",Address3488044383677922,Address,"1",,Place Léon Blum,"75111",entrance,ign
"514",Address6388044383627068,Address,"9",,Rue Gerbier,"75111",parcel,dgfip
"515",Address088044380958383,Address,"70",,Rue de la Folie-régnault,"75111",parcel,dgfip
"516",Address4288044380894246,Address,"67",,Rue de la Folie-régnault,"75111",parcel,dgfip
"517",Address9588044380172283,Address,"40",,Rue de la Folie-régnault,"75111",entrance,ign
"518",Address7488044379771826,Address,"23",,Rue de la Folie-régnault,"75111",entrance,ign
"519",Address2188044379106505,Address,"15",,Rue Réné Villermé,"75111",entrance,ign
"520",Address3388044378702946,Address,"2",,Rue Neuve Popincourt,"75111",entrance,ign
"521",Address8188044377081758,Address,"19",,Rue Pasteur,"75111",parcel,dgfip
"522",Address3088044376662727,Address,"22",,Rue Jules Verne,"75111",parcel,dgfip
"523",Address1988044376370208,Address,"2",,Rue Nicolas Appert,"75111",parcel,dgfip
"524",Address3988044374814431,Address,"98",,Rue de la Fontaine au Roi,"75111",entrance,ign
"525",Address8888044371783428,Address,"47",,Rue Servan,"75111",parcel,dgfip
"526",Address4388044369867774,Address,"2",,Cité de l'Ameublement,"75111",entrance,ign
"527",Address9188044369796364,Address,"12",BIS,Cité de l'Ameublement,"75111",entrance,ign
"528",Address1088044358990413,Address,"18",,Passage Dumas,"75111",entrance,ign
"529",Address3388044357032715,Address,"58",,Avenue Philippe-auguste,"75111",parcel,dgfip
"530",Address888044352047159,Address,"38",,Rue de Malte,"75111",parcel,dgfip
"531",Address8788044351559571,Address,"14",,Place de la Bastille,"75111",entrance,ign
"532",Address2488044350418362,Address,"2",,Rue Dranem,"75111",entrance,ign
"533",Address1788044347839865,Address,"34",,Rue de la Folie-méricourt,"75111",entrance,ign
"534",Address3688044347450237,Address,"22",,Rue Jules Vallés,"75111",entrance,ign
"535",Address7988044346936228,Address,"1",,Rue Bouvier,"75111",entrance,ign
"536",Address5788044346859234,Address,"2",,Passage Josset,"75111",entrance,ign
"537",Address4488044346403088,Address,"42",,Rue des Boulets,"75111",entrance,ign
"538",Address1388044346002063,Address,"27",,Rue des Boulets,"75111",parcel,dgfip
"539",Address3888044343125567,Address,"22",,Rue Chanzy,"75111",parcel,dgfip
"540",Address8088044340354309,Address,"7",,Passage Saint-sébastien,"75111",parcel,dgfip
"541",Address2388044338612853,Address,"11",BIS,Rue Faidherbe,"75111",entrance,ign
"542",Address4188044331001924,Address,"10",,Rue Louis Bonnet,"75111",parcel,dgfip
