batiment_groupe_id,s_geom_groupe
24322000BH0198_385cc19d57fb98f,26
24322000BH0199_451c2de18f91287,33
24322000BH0201_02c1828226d41e5,18
24322000BH0212_74f197c2d65bc15,36
24322000BH0215_75438871fcd6d52,152
24322000BH0221_61b1a8b9ad97df6,3804
24322000BH0224_ceab9a9d14a5b90,168
24322000BH0225_406bce7922c3c3b,89
24322000BH0226_fb3a0f840ee4a47,67
24322000BH0227_03dc60fe9362e97,125
24322000BH0228_e955ef79398890e,25
24322000BH0231_99b4dc854c7d869,82
24322000BH0232_eb90651c83eda16,124
24322000BH0233_92744ea0251cd92,95
24322000BH0234_ebfa071b87d56d0,71
24322000BH0235_22fd6bd294db025,67
24322000BH0236_cb8c0a8b1283241,64
24322000BH0237_883d1bfe4a63200,83
24322000BH0238_400da383335056f,74
24322000BH0239_5770755fbcc4dda,125
24322000BH0240_4d3e1a268f0fe25,134
24322000BH0241_52fc966e866c2ea,23
24322000BH0242_cc66091501411d7,158
24322000BH0243_258a33ddf342188,88
24322000BH0245_258afd85d6a9497,73
24322000BH0247_940a946f362feac,67
24322000BH0247_c7ce217836bb701,62
24322000BH0248_7e68d40db708009,179
24322000BH0249_27940b9b21ffc25,76
24322000BH0250_a331ff1cc68ed86,65
24322000BH0251_596bccda5c9c965,156
24322000BH0251_80e7d8945b00204,204
24322000BH0252_61413940f709f7f,111
24322000BH0253_51816dc0141e6d1,69
24322000BH0255_5b943144686275b,141
24322000BH0256_d85060b4b8956ef,63
24322000BH0258_6f3a02f944463a3,211
24322000BH0259_6a107386c85ab26,100
24322000BH0260_04f817509b3390e,129
24322000BH0263_7bf1b49f4a73628,77
24322000BH0264_3662dd95bda553a,83
24322000BH0265_9d18a998410e9da,87
24322000BH0266_026ba560aecec9d,69
24322000BH0268_88b47d38c77c99b,93
24322000BH0269_59cfc07c906c9ea,137
24322000BH0270_61cd99536fdcb1a,93
24322000BH0271_c8c14eb108f75e5,115
24322000BH0272_e0f14384425791c,104
24322000BH0273_81f625ab49fde2e,127
24322000BH0274_c514dfe7ea32f89,106
24322000BH0275_10baf7bd2696ebc,298
24322000BH0276_9c9b906fda340c0,227
24322000BH0277_a3d37c3ded47361,99
24322000BH0278_fc858cbfb2a82b3,87
24322000BH0281_fc07f02847d3055,92
24322000BH0282_ac31e13b0a9ae96,101
24322000BH0283_4fb22b97c835c29,110
24322000BH0284_990c30f01e702a1,76
24322000BH0285_af828cfac8d22db,97
24322000BH0286_3eec97d347792d4,95
24322000BH0287_f912bc9d87e40b4,92
24322000BH0288_ad54ea4bb2c9173,77
24322000BH0290_677b206c07d3519,80
24322000BH0291_83005eaf560f0af,87
24322000BH0292_700d7181c3608cd,78
24322000BH0293_9e7aa1d3ff89f61,115
24322000BH0296_184fac7ef9c5c66,122
24322000BH0297_821bc10af4f67e6,99
24322000BH0299_440bc8f99b44ad7,62
24322000BH0301_71feb5e2151bd00,86
24322000BH0303_399234aa618384f,228
24322000BH0305_20e199a937eda8a,174
24322000BH0305_5b41b9ffdfebd23,169
24322000BH0306_5d90373430ee98a,139
24322000BH0308_65abe7ddce6d5be,89
24322000BH0309_4ad36f0aee9c87f,320
24322000BH0310_8651172167f1a05,116
24322000BH0315_f5b40f914a84126,209
24322000BH0316_1c6e31e37bef2d6,335
24322000BH0316_55fcb101dfe03fd,172
24322000BH0333_040b04636098b68,77
24322000BH0338_58a9c8fea295e53,36
24322000BH0339_1edc5b7dbf33b62,76
24322000BH0346_6ee31751390fb87,131
24322000BH0348_f5f99a88a89e641,60
24322000BH0349_a95e0bbbfa55f12,91
24322000BH0351_3851a1cfa5f4443,71
24322000BH0353_84a7e02e0ed32a2,119
24322000BH0356_aee691db1795698,101
24322000BH0358_76880e37866128c,152
24322000BH0359_ed8e9a8b9ea45b0,80
24322000BH0361_a54e39058420c2b,168
24322000BH0362_ef676bca383ece4,98
24322000BH0363_cd4615977b00943,158
24322000BH0364_d9a8d0be08da943,105
24322000BH0365_5298dab15a9d875,98
24322000BH0367_e1a7cb27d2f5415,126
24322000BH0368_52e407ddbcfdf2e,132
24322000BH0369_e698c0d23b83550,90
24322000BH0374_1309f38231df0f1,81
24322000BH0375_e4c298fdcf2cda7,92
24322000BH0376_610e65354e0e6f3,61
24322000BH0377_fa32183ff9d0640,100
24322000BH0378_0b6669c76494b37,47
24322000BH0379_09ca9eaa56aa177,108
24322000BH0396_69a1cfea389faf7,124
24322000BH0399_f0c1ab0afd07544,123
24322000BH0400_008e6c901677134,124
24322000BH0401_1e5a1874e90db80,16
24322000BH0403_caa5e8c9426b37a,141
24322000BH0404_331129a3fcd6cd4,95
24322000BH0407_7e5214656c86367,78
24322000BH0410_9b63d4acde45151,73
24322000BH0411_166cf70becc3a1c,
24322000BI0001_1acdb678f0aefa3,56
24322000BI0004_9abcdcdb415a0c1,45
24322000BI0005_1a963ae533a73d6,117
24322000BI0006_e72fd943d78de3c,45
24322000BI0007_740d9e9cb02fc1e,21
24322000BI0008_c33f934aeeeaf13,72
24322000BI0009_59c21bc0d888d65,110
24322000BI0010_e61d93f66352846,65
24322000BI0011_e22ca0de71a774b,100
24322000BI0012_fb0577abb76b303,129
24322000BI0013_e1cd1f8a7d5fc18,101
24322000BI0014_1864727b88327c6,122
24322000BI0016_e99baec24bdd63a,42
24322000BI0017_18a31d1379d0299,66
24322000BI0018_ab7a7e364441876,65
24322000BI0019_e0e930f6c7b584d,69
24322000BI0020_ba9db92569d7861,80
24322000BI0021_4dbecc24edc419a,119
24322000BI0022_c109848079b085c,99
24322000BI0025_88597453dbdae53,67
24322000BI0028_d3d50e6ef29891c,15
24322000BI0029_f3e2b3c318eb271,91
24322000BI0030_288974f82a6c3cb,38
24322000BI0031_3406033f1f50a77,73
24322000BI0032_bf0214a2531b1df,54
24322000BI0034_3468d4eafede88f,97
24322000BI0035_84b1ba3d195d90c,53
24322000BI0036_b398157eb7bce72,27
24322000BI0040_32fa0703275cdf8,72
24322000BI0041_9f5d6a538f8897c,63
24322000BI0043_e838ccdaff89123,68
24322000BI0044_d587dcd663fad66,71
24322000BI0045_294c65a3d64a806,82
24322000BI0046_99c28ac65da9c8e,64
24322000BI0047_9e138e8d5397e72,63
24322000BI0048_5d98067c753dda0,85
24322000BI0051_ecdd835d7b887b8,64
24322000BI0052_ed71e40de6ebcab,75
24322000BI0055_ac496721335cf34,32
24322000BI0056_f0d802b42caca16,44
24322000BI0057_9313ee2834a58bc,67
24322000BI0058_2214519d9d109bc,70
24322000BI0059_b0abe8b52f9937f,87
24322000BI0060_43b6d0a6acba7bd,110
24322000BI0061_5aad2de5339e3e8,99
24322000BI0062_1efb36d6ef0802d,55
24322000BI0063_2962e16b1214487,89
24322000BI0064_1272f69965fcfb2,70
24322000BI0065_ad04d26def2e622,71
24322000BI0066_87ea54d29284760,80
24322000BI0067_e1a74abf77c7544,100
24322000BI0068_36d2f46604d80b2,104
24322000BI0069_7ddc2a5b05a82dd,94
24322000BI0070_dcddb264f4fb0b2,79
24322000BI0071_1a0bd8cfb9f5abc,85
24322000BI0072_cc165f13d04cdf1,112
24322000BI0073_85d54229f5b6052,93
24322000BI0074_64d0cc6aaf30875,256
24322000BI0076_697f47d3506bb24,50
24322000BI0077_0c1bebf48262398,90
24322000BI0078_f69c26deb108bb7,102
24322000BI0079_3bb47e61a45fc69,59
24322000BI0080_3a0506f44b2432f,81
24322000BI0081_e8ea115601c8d41,104
24322000BI0082_e68276c5fcd0aa5,109
24322000BI0083_8d17d5bf99209a5,112
24322000BI0084_193183519cd93be,65
24322000BI0085_932f2b7e2c34561,176
24322000BI0086_c32ab65aa5d10bf,116
24322000BI0087_72bb34a179d8001,174
24322000BI0088_f0b67c793f73c65,68
24322000BI0102_66b11c58dc41ab5,342
24322000BI0106_bf4b34be0447242,109
24322000BI0112_078a17eeeff139d,789
24322000BI0115_e45a5d8dcebdc00,1564
24322000BI0119_589cc149cbe9e24,518
24322000BI0120_78c8b846c095af0,1330
24322000BI0138_9a23142ab217d3b,18
24322000BI0139_acc83ab6970da44,75
24322000BI0142_4df4701bdf4a738,104
24322000BI0143_8350e45ec7742f8,117
24322000BI0144_8a9f13ebb72f097,134
24322000BI0145_eb5f42c3c33fc64,116
24322000BI0148_e182d07209c654c,144
24322000BI0149_45d8516f6e61bdf,82
24322000BI0150_682e7029a906224,179
24322000BI0151_432a3552532beb6,136
24322000BI0152_1d5ff2a1323dc75,87
24322000BI0153_cb01a51452cdfad,37
24322000BI0154_858cff976d5ea2a,64
24322000BI0155_3514ae60bd9986e,60
24322000BI0156_b48596933ba4363,101
24322000BI0157_c8358b9f988a8a3,564
24322000BI0158_62bf25edb8d89e0,127
24322000BI0159_f62b1aff2756a73,205
24322000BI0160_d572cc5d8ddc0cb,109
24322000BI0173_f829a1e8cd208f8,72
24322000BI0174_e5508b89f37e14e,77
24322000BI0175_14916bd3c8cbac8,77
24322000BI0175_94cf4a39f8d85d7,24
24322000BI0176_68685e76b3db76a,42
24322000BI0177_84614af3d46277b,328
24322000BI0179_e716798f9b3ea6f,138
24322000BI0180_7c7c83d12774987,140
24322000BI0181_180af5de8675105,57
24322000BI0182_5eb33f98695deb8,103
24322000BI0185_55b11b6a63429d3,81
24322000BI0186_6b2928046febeb8,67
24322000BI0188_0adc3684dac705c,147
24322000BI0189_884b418458c3c72,86
24322000BI0190_aef82df9d2fd8a3,94
24322000BI0191_e2d3fa95613cf72,164
24322000BI0197_26bbdc4cef2f964,192
24322000BI0199_6d41611e25416ae,98
24322000BI0201_c3a74177d6915e1,58
24322000BI0202_6fe7c98995147b5,75
24322000BI0203_d1e5be8ae26f680,119
24322000BI0204_8ada2ba923a0d0f,93
24322000BI0205_c574c2ca9a4a73a,78
24322000BI0206_dd0d8bf8c594b13,96
24322000BI0207_9290fe084d93771,71
24322000BI0208_1c426f5f9e00f71,74
24322000BI0209_88569f3aa0424e6,146
24322000BI0210_04957fb5072ea90,55
24322000BI0211_dde2f74228efa18,95
24322000BI0214_1ea67fdff042c07,707
24322000BI0215_830cfa6a83aebdc,384
24322000BI0221_b94c130497133b4,264
24322000BI0224_9ab7ca1a5b24bd0,56
24322000BI0225_3395619f32ce259,101
24322000BI0226_0c8c0deaa220a92,82
24322000BI0227_1e1dbc5e2af9da2,121
24322000BI0229_448b7b9841257fc,20
24322000BI0232_019d93f21f71f78,138
24322000BI0235_411f90b9af8427a,77
24322000BI0236_e13458bb280e4e6,236
24322000BI0238_e2b12193b2c07f7,39
24322000BI0239_f46c6b935a29785,65
24322000BI0242_507899a337f3b8c,132
24322000BI0243_fcd6a080416cbc6,160
24322000BI0246_980bc82e1487347,58
24322000BI0249_6b8a70746b694e7,87
24322000BI0257_9317360eae1a8bb,188
24322000BI0259_eed5c82fbdb3afb,34
24322000BI0262_b8a1295ca6af880,69
24322000BI0263_01087be9856aabb,229
24322000BI0267_4c593ddda201a52,25
24322000BI0278_d3e7b582260144a,347
24322000BI0279_d7c41a1fa93c78b,36
24322000BI0279_fdeb50b1694e847,110
24322000BI0287_8f04f5a82b45c85,104
24322000BI0288_3bd4d38dbaa8e11,40
24322000BI0292_878ae3d2e954c6d,173
24322000BI0293_d1e6263b14aa130,73
24322000BI0297_11155bdfba0ad0b,116
24322000BI0298_92b0738bb1fa918,72
24322000BI0300_41ab8b6af692511,105
24322000BI0301_07f049be86df8a1,98
24322000BI0302_3687c458216ff9c,255
24322000BI0303_2bdf6be17d9d46a,58
24322000BI0313_be6d68cb365c74b,43
24322000BI0314_774fea18acbe70c,68
24322000BI0315_27c7f2a6d19f6f8,103
24322000BI0318_73bbb6ab0950b9c,75
24322000BI0319_e9a2bee833594f2,36
24322000BI0320_34701811ac4b031,222
24322000BI0321_5c78f1a693be94e,46
24322000BI0322_d71f8bf6a8aeac6,62
24322000BI0323_48a6a793c3bed52,43
24322000BI0324_d7cb50827bc41a8,72
24322000BI0325_489df57677d8a95,113
24322000BI0326_d65f33595cb984e,25
24322000BI0330_6b6c427208cab02,397
24322000BI0335_1fad18b074f328b,18
24322000BI0341_660d3c026c4b073,136
24322000BI0342_7e0a65e6ac80bc9,85
24322000BI0350_ab07836ef45b737,172
24322000BI0359_c4d8829bdb7f9ff,74
24322000BI0360_ea6bfbc768008b4,21
24322000BI0361_e40b7692d4c4246,522
24322000BI0362_98b83b6707b063f,155
24322000BI0363_b550ea21f7cd9f0,65
24322000BI0364_3ad86a868a890c0,48
24322000BI0369_5eb8057d7e8de0b,405
24322000BI0370_ff9b7cc44769db1,74
24322000BI0372_e73c9bdac8e9dbb,87
24322000BI0377_c43d5660df5990a,157
24322000BI0422_dff3a07d4611c47,238
24322000BI0427_85d4c64690158bf,320
24322000BI0428_d5426ea65f563e2,602
24322000BI0430_3fac03c0f2b02e9,110
24322000BI0440_3969dd3b172e802,772
24322000BI0462_7f209a92beec1f9,217
24322000BI0465_c99c35c2cc18680,98
24322000BI0469_6ea6b3a3e47cc29,1442
24322000BI0472_1f40a35d9b5ce1d,7712
24322000BI0497_fdccf580b01a221,286
24322000BI0499_dbb3a5b04109782,389
24322000BI0534_dcc21d3dfb9a000,172
24322000BI0550_3f8e8ffb36a5d76,
24322000BI0552_f376f02b4ae193f,76
24322000BI0553_e99209b0c55c864,221
24322000BI0568_7c9489d314867d1,246
24322000BI0569_e42064954fb40f9,67
24322000BI0570_f4a8ef1642b892f,26
24322000BI0573_91ea77e94a7bdb3,318
24322000BI0574_30b6d0a4f16af1b,304
24322000BI0575_0ef297ebd6e5fe1,34
24322000BI0576_c7c2bad41a3b4cb,98
24322000BI0577_38ad19060c71d9d,347
24322000BI0578_823e85d27788aad,234
24322000BI0579_9c13e70f13af6e4,681
24322000BI0580_223baf59387ec00,132
24322000BI0581_f57c6134b63f0c2,444
24322000BI0582_1b81fee5776a53b,759
24322000BI0583_18175cf1a70b80b,504
24322000BI0584_a2e4daf11656cd3,830
24322000BI0587_24048cbc4088070,342
24322000BI0588_ce327aa059d5a52,1965
24322000BI0589_3cc6364a8fd64d9,994
24322000BI0591_5317062a896a1f6,
24322000BI0592_bdf907a6609266a,736
24322000BI0596_0d57ae5643a6076,15
24322000BI0599_3d9e37fbb2922ce,555
24322000BI0619_08027b2e5c1a073,1157
24322000BI0626_05f29918cb2661d,132
24322000BI0629_153252c36e3d2d4,212
24322000BI0632_a93da312ac03f73,198
24322000BI0632_c33b4adafb0c283,70
24322000BI0632_fcac744ad245c9e,48
24322000BI0633_77703572e86bcda,232
24322000BI0637_21e9331cd274296,12
24322000BI0640_60d4b11598a90d2,15
24322000BI0646_ed30cc5bb6ac988,31
24322000BI0647_fe48cdaa10f349e,31
24322000BI0656_c965a1392292cb2,197
24322000BI0706_c1298c7725ae76f,92
24322000BI0708_0756edebd84ff7f,
24322000BI0710_7b31a0018fa9b25,110
24322000BI0711_ed20c55966e5477,255
24322000BI0713_428171d2eb4c797,108
24322000BI0723_9b356fe94b07ec5,92
24322000BI0725_02d5dddbf2a3ca6,85
24322000BI0727_8ecec11ceb29506,61
24322000BI0729_3c68c5cb563b672,176
24322000BI0731_b4b3593a4daf75c,120
24322000BI0733_a64e65c0c4e516f,1059
24322000BI0737_2734282aa010e59,201
24322000BI0738_8667a67aa408fc7,128
24322000BI0739_3b766d8800cb047,369
24322000BI0744_8ee1e3f2e93b6a6,1789
24322000BI0755_b98a4d4c7edc849,140
24322000BK0003_a4ea41768cea718,209
24322000BK0004_7d3b806b0c8f8b5,246
24322000BK0005_4d25677f9105716,130
24322000BK0006_0fcf4edba3de106,90
24322000BK0007_6437f06ba2b5c90,48
24322000BK0008_ec4f650f86cde59,222
24322000BK0009_c4bf9dada6b1a61,49
24322000BK0010_60f2722fcf57996,51
24322000BK0011_61d28e30876a53b,49
24322000BK0012_b01f3b1db7394d7,25
24322000BK0013_64c7c85bf9f3c95,33
24322000BK0014_8c5ffe80694b27d,84
24322000BK0016_052d1129902f478,91
24322000BK0017_2c299ea3d2d7459,65
24322000BK0019_40938039332201b,78
24322000BK0020_9a1377c0bb9daa5,161
24322000BK0022_dbbc6fafe36ce09,57
24322000BK0024_36810132eb893b9,106
24322000BK0025_56ca05a8acd7e0a,169
24322000BK0026_e6bd8521dae887c,72
24322000BK0028_906010abf565660,75
24322000BK0030_311d6f57c51c4f0,133
24322000BK0032_1c082450684eb51,282
24322000BK0033_0d86a93e7858c9c,133
24322000BK0035_bc66c072dd0cd92,389
24322000BK0039_c03027a7312dd5a,87
24322000BK0040_2b69f1b5b8f0d6f,86
24322000BK0041_6b816ccfe1b30f2,109
24322000BK0042_6c149e12a04824b,232
24322000BK0043_f1936838a3de5e1,97
24322000BK0047_eded2b37c1c1189,183
24322000BK0048_8bf994149af1587,192
24322000BK0049_e77e3d054376362,83
24322000BK0050_9bf55fc4e16448f,74
24322000BK0051_3839ff76efe1d4a,132
24322000BK0054_b0b1d54eef138d6,44
24322000BK0055_7d0ab11d55bfa60,105
24322000BK0056_73159f9e99a2ea9,55
24322000BK0057_851d4466c98772e,194
24322000BK0058_37414377773b272,115
24322000BK0061_bdb77d9c857d0e2,152
24322000BK0063_019f906da20e65a,30
24322000BK0068_93a8a5b98caaf44,187
24322000BK0069_c0660a4e73a578a,64
24322000BK0070_3792ab77e9f85fa,97
24322000BK0071_bfada31dbe69912,97
24322000BK0072_4203a78337d1bbc,31
24322000BK0073_c4913c9762e29ab,197
24322000BK0074_c75c0b7ec418942,61
24322000BK0075_46172d29f0c7d16,49
24322000BK0076_a6a784fc24f1007,66
24322000BK0077_b5c7e4379fba5b6,82
24322000BK0078_54cf641d1d63f2e,214
24322000BK0079_c12c761e26fadc5,189
24322000BK0080_077074604868fab,315
24322000BK0081_1adc9c5604f784b,373
24322000BK0081_44bdf8ece87ed8b,194
24322000BK0085_d8a686d717a0973,90
24322000BK0088_b66dacd3385ae25,273
24322000BK0089_e901c917be6a3d2,66
24322000BK0090_78f99ad94d36ad8,32
24322000BK0091_5b7d38ed0caecf8,44
24322000BK0092_f49515fc4218e0b,62
24322000BK0093_5a640cc65f45d17,130
24322000BK0094_6a2b2649fa9bf98,102
24322000BK0095_6b97d0228306f07,169
24322000BK0098_f19386eec5a2f2e,99
24322000BK0099_672b1bf5e2ef366,33
24322000BK0100_9e4a44667106680,88
24322000BK0102_454ba59d2c26e89,57
24322000BK0103_910b3b6bf246e8b,114
24322000BK0104_69b257de6815b74,67
24322000BK0105_525dbd1269d354d,62
24322000BK0106_2e0d0b471dad8d3,68
24322000BK0107_2f8c1fe647c5719,138
24322000BK0108_a308b2458452b54,112
24322000BK0109_b2079217e5a9964,160
24322000BK0110_082554b94569dae,121
24322000BK0111_63ee966161c8795,172
24322000BK0112_023e507c078ba95,251
24322000BK0113_35c3bd63d3f0ff9,183
24322000BK0118_eb08c98f68bfed2,34
24322000BK0121_743192fd5364609,51
24322000BK0122_f47bfb7ac70b86b,16
24322000BK0123_cb65f0c8efd2d08,76
24322000BK0124_12a179f6b7a7daf,44
24322000BK0129_168d001710fa366,61
24322000BK0132_7e516f8f0d37f6c,69
24322000BK0136_85971f9bdbe050e,249
24322000BK0137_9da442b936f87b8,235
24322000BK0138_739f3be09553b48,182
24322000BK0140_4c61696013433c1,48
24322000BK0141_e7141e4894813c6,42
24322000BK0142_180f43df0a18f31,47
24322000BK0143_500ed92297f5ec4,77
24322000BK0145_2351f27dc517196,76
24322000BK0148_a564b7d5c7a190c,59
24322000BK0150_398b5b04be10d00,30
24322000BK0152_5f4e12096bdf3cf,155
24322000BK0153_e4ef8947f55652a,49
24322000BK0154_ace9196185bfcdb,49
24322000BK0155_dbefaa7a060bebd,208
24322000BK0156_f1f6e4e58533911,61
24322000BK0164_c032b960926b87c,43
24322000BK0165_aa862fe923c946d,159
24322000BK0166_643f84e547b908a,33
24322000BK0170_15bf9e7d12bcc14,52
24322000BK0171_d7e82d253ead0ba,157
24322000BK0172_8354ab7028d373b,120
24322000BK0173_b63eeb558e23366,89
24322000BK0174_207a57abbb7935c,82
24322000BK0176_fa2a86ca4900f52,89
24322000BK0178_b72b4a1f7eaedde,74
24322000BK0179_999a9135c9dc383,74
24322000BK0180_49949010055c5ab,42
24322000BK0181_f1014020026b318,63
24322000BK0182_54d28a4e010b96c,44
24322000BK0183_c9abb1dc93c4242,67
24322000BK0185_753e18965a66e8c,34
24322000BK0186_e3ee4a6ba12ba7a,57
24322000BK0187_2f79652e700da38,128
24322000BK0190_7bc2893e15efc15,93
24322000BK0191_f93baea356eea29,162
24322000BK0192_36a863959beb9ac,81
24322000BK0193_9191e2b3b53596a,95
24322000BK0194_bac9e535ff2827f,106
24322000BK0195_ce1c932186698ad,89
24322000BK0196_4d352a94b4e7c81,109
24322000BK0197_a21c24a37243dee,205
24322000BK0198_c970cfdb5662e85,165
24322000BK0199_2638aee6465eb00,58
24322000BK0200_c3a9997f44c6405,159
24322000BK0201_14bcd3ca3879c55,157
24322000BK0202_354d59a42619c68,246
24322000BK0206_ba8d2e37356dd8b,138
24322000BK0207_4c92d89afe76c5b,72
24322000BK0208_6226ea413bc9559,190
24322000BK0209_5adedd7cfca6670,94
24322000BK0210_683c4e6f8f56100,54
24322000BK0211_49e8237eb6f038d,226
24322000BK0212_6f7820052e2eb19,173
24322000BK0213_75a3d7f5d53fa17,140
24322000BK0215_e26f0f6560a250c,61
24322000BK0216_7db63b1417774c4,378
24322000BK0217_00cb39f9d97c2a6,136
24322000BK0218_b6d240f3a5831e7,65
24322000BK0219_af0547b5e034ccf,78
24322000BK0220_7922aeebbc1c3d6,219
24322000BK0221_543bfcce6dbcd5a,135
24322000BK0227_8bd0e4b6004fdcd,41
24322000BK0228_4666bc644e79bd0,22
24322000BK0229_98d818aeae22f76,48
24322000BK0230_7833698e5f7e216,34
24322000BK0241_f4a69a7b5642ce5,136
24322000BK0242_c41312a75154322,78
24322000BK0243_8dc942e286c8649,35
24322000BK0244_0e3a4cb736993f2,40
24322000BK0245_9ae588291cfae80,63
24322000BK0246_e16402efe85093d,163
24322000BK0247_de0da086f59b36c,97
24322000BK0248_cb23217e779e9d6,37
24322000BK0249_b22ab70dc72d404,25
24322000BK0250_76276752f0435d2,121
24322000BK0251_914a7791d1897a3,117
24322000BK0252_77f2fc2009a9beb,113
24322000BK0253_c8b26abcc2b514c,600
24322000BK0254_09fb4b3e0916706,87
24322000BK0255_5c4fb749113e572,74
24322000BK0258_3de7a1ff0554a68,37
24322000BK0259_6b0e2629eef3230,51
24322000BK0261_d4d20a5ada44969,204
24322000BK0262_b7e2bef5671b1c9,257
24322000BK0263_f0eb9dc67e126ba,263
24322000BK0264_be8c78fe2e06507,101
24322000BK0265_74a12c1e6adc637,166
24322000BK0266_6cbdcc7f9d3c4b7,155
24322000BK0267_49e75bd3c73a1ea,100
24322000BK0271_09491f756993a64,281
24322000BK0272_17c31effba663f8,103
24322000BK0273_d24e39e8ecf4a1e,132
24322000BK0274_44598f66ce0f735,215
24322000BK0276_c131ba816f2a428,47
24322000BK0277_7e905cf2abab8cf,30
24322000BK0278_00209be109c7281,114
24322000BK0279_554150a62111392,244
24322000BK0280_cbbe1d1d78aca13,43
24322000BK0281_e75cef4fc59111b,163
24322000BK0282_54fa0d0efa5612d,90
24322000BK0283_a036f2fd68df766,129
24322000BK0285_ba47616b86843a8,64
24322000BK0287_8bbb3b75fb5ade2,54
24322000BK0288_6b5a7e6ecbea893,30
24322000BK0295_dca783590d6c4cc,78
24322000BK0297_3b1d9e2914e1ac5,234
24322000BK0299_86062af7313bb64,339
24322000BK0304_1b33e35799d0bcf,97
24322000BK0305_78171d709905c76,36
24322000BK0306_2ce55ebbe248021,312
24322000BK0307_cc9a99393d2c451,52
24322000BK0308_ef2908cd89d33a2,49
24322000BK0311_56449624122b6ae,101
24322000BK0312_d4b9e6a8710c47c,81
24322000BK0314_6ae00030cb091e9,177
24322000BK0315_e9cfc0a6c05e769,96
24322000BK0324_82caedca797d2ac,146
24322000BK0327_c1c6044bdb5c248,145
24322000BK0330_4a1ad5307374396,
24322000BK0335_1bf48513399befc,166
24322000BK0336_eaa2b7762f813d4,190
24322000BK0339_e814499b7018ee3,277
24322000BK0340_1e74b64450993c1,157
24322000BK0341_87a31fe3dccbffb,92
24322000BK0342_b8aa7b395e54be9,455
24322000BK0343_908021a30fe0abc,159
24322000BK0344_d8e0d83cb03f7b8,209
24322000BK0345_237df3fbffa4885,163
24322000BK0346_3591b758b60d159,86
24322000BK0347_e7e39797a057bac,157
24322000BK0348_a2cc586b206beea,249
24322000BK0350_46c8e7abc0dd0b0,46
24322000BK0352_e354db93bc87779,73
24322000BK0358_4477cf53cdb6b9b,454
24322000BK0359_6394ad1c3f42196,103
24322000BK0360_d931df9aba4c002,82
24322000BK0361_d6dbe8d9efe5ee9,401
24322000BK0362_e88c330bae9f443,116
24322000BK0363_ce5b208bc65ea88,172
24322000BK0364_5232973b31f685f,205
24322000BK0365_ebc6f5ddeb75936,163
24322000BK0366_c262988426263f8,173
24322000BK0367_f9c4d06d334250d,24
24322000BK0368_2d787a1f6c405d9,27
24322000BK0370_02977c8398f62c0,67
24322000BK0371_3f77e762df0c2e0,40
24322000BK0372_ed7314cf3b685d7,215
24322000BK0373_63611d5769c0ba8,154
24322000BK0374_1f79d981c52a885,168
24322000BK0384_4c3924cfa89dffd,26
24322000BK0385_5aa92abba9a67d8,78
24322000BK0386_d1a59a890905592,253
24322000BL0001_4c7a30fe626999b,220
24322000BL0002_1dc0ef7601489f9,72
24322000BL0003_9008415295e6dab,96
24322000BL0008_488963e2ca2999f,148
24322000BL0009_839d6415a35dcce,63
24322000BL0010_af944ce1e70e7e1,69
24322000BL0011_5bf02ecf0378906,67
24322000BL0011_e9da8cea9bd52c7,165
24322000BL0012_6236675bda86211,75
24322000BL0013_6f57cae3a99de96,173
24322000BL0014_8e8790beaadc7b5,80
24322000BL0015_ef1dbd5a5d4a734,36
24322000BL0016_a1dc8f21d667e6e,58
24322000BL0017_154f36f99148942,111
24322000BL0018_f1096b9589f4a63,120
24322000BL0019_6b6278153fa0518,242
24322000BL0020_008973efb68a43b,168
24322000BL0021_2bf59dc231103b1,104
24322000BL0024_3b4205ecc81050a,22
24322000BL0025_a96d7b85d0671a6,20
24322000BL0027_72dc476ecdc52f3,71
24322000BL0028_b525fdebb935a55,76
24322000BL0030_515ec9561874dd9,49
24322000BL0032_04bd673dd7ccdcf,116
24322000BL0033_28c8a00128b6c49,43
24322000BL0034_cd54fe34157c435,54
24322000BL0035_d70c28c534535a6,60
24322000BL0036_033ff57145e7548,114
24322000BL0037_48f91f40fa65a20,127
24322000BL0038_6edcd1d79cd2b6b,46
24322000BL0039_3e7e26f679a0392,128
24322000BL0040_7f427746298d4cf,60
24322000BL0041_7dc5cbd1432b5b9,163
24322000BL0042_5f34c489b24a290,70
24322000BL0043_61be695c4e99ddb,151
24322000BL0044_9a56b8ac865402a,175
